0.0001,1
0.0002,1.000095455
0.0003,1.000190923
0.0004,1.000286402
0.0005,1.000381894
0.0006,1.000477397
0.0007,1.000572913
0.0008,1.000668441
0.0009,1.000763981
0.001,1.000859533
0.0011,1.000955097
0.0012,1.001050673
0.0013,1.001146261
0.0014,1.001241862
0.0015,1.001337474
0.0016,1.001433099
0.0017,1.001528736
0.0018,1.001624385
0.0019,1.001720046
0.002,1.001815719
0.0021,1.001911404
0.0022,1.002007102
0.0023,1.002102811
0.0024,1.002198533
0.0025,1.002294267
0.0026,1.002390012
0.0027,1.00248577
0.0028,1.002581541
0.0029,1.002677323
0.003,1.002773117
0.0031,1.002868924
0.0032,1.002964743
0.0033,1.003060574
0.0034,1.003156417
0.0035,1.003252272
0.0036,1.003348139
0.0037,1.003444019
0.0038,1.00353991
0.0039,1.003635814
0.004,1.00373173
0.0041,1.003827658
0.0042,1.003923598
0.0043,1.004019551
0.0044,1.004115515
0.0045,1.004211492
0.0046,1.004307481
0.0047,1.004403482
0.0048,1.004499495
0.0049,1.00459552
0.005,1.004691558
0.0051,1.004787608
0.0052,1.00488367
0.0053,1.004979744
0.0054,1.00507583
0.0055,1.005171928
0.0056,1.005268039
0.0057,1.005364162
0.0058,1.005460297
0.0059,1.005556444
0.006,1.005652603
0.0061,1.005748775
0.0062,1.005844959
0.0063,1.005941155
0.0064,1.006037363
0.0065,1.006133583
0.0066,1.006229816
0.0067,1.00632606
0.0068,1.006422317
0.0069,1.006518587
0.007,1.006614868
0.0071,1.006711162
0.0072,1.006807467
0.0073,1.006903785
0.0074,1.007000115
0.0075,1.007096458
0.0076,1.007192813
0.0077,1.007289179
0.0078,1.007385558
0.0079,1.00748195
0.008,1.007578353
0.0081,1.007674769
0.0082,1.007771197
0.0083,1.007867637
0.0084,1.00796409
0.0085,1.008060554
0.0086,1.008157031
0.0087,1.00825352
0.0088,1.008350022
0.0089,1.008446535
0.009,1.008543061
0.0091,1.008639599
0.0092,1.00873615
0.0093,1.008832712
0.0094,1.008929287
0.0095,1.009025874
0.0096,1.009122473
0.0097,1.009219085
0.0098,1.009315709
0.0099,1.009412345
0.01,1.009508993
0.0101,1.009605654
0.0102,1.009702327
0.0103,1.009799012
0.0104,1.009895709
0.0105,1.009992419
0.0106,1.010089141
0.0107,1.010185875
0.0108,1.010282621
0.0109,1.01037938
0.011,1.010476151
0.0111,1.010572934
0.0112,1.01066973
0.0113,1.010766538
0.0114,1.010863358
0.0115,1.01096019
0.0116,1.011057035
0.0117,1.011153892
0.0118,1.011250761
0.0119,1.011347643
0.012,1.011444537
0.0121,1.011541443
0.0122,1.011638361
0.0123,1.011735292
0.0124,1.011832235
0.0125,1.011929191
0.0126,1.012026158
0.0127,1.012123138
0.0128,1.01222013
0.0129,1.012317135
0.013,1.012414152
0.0131,1.012511181
0.0132,1.012608223
0.0133,1.012705276
0.0134,1.012802343
0.0135,1.012899421
0.0136,1.012996512
0.0137,1.013093615
0.0138,1.01319073
0.0139,1.013287858
0.014,1.013384998
0.0141,1.013482151
0.0142,1.013579315
0.0143,1.013676492
0.0144,1.013773682
0.0145,1.013870884
0.0146,1.013968098
0.0147,1.014065324
0.0148,1.014162563
0.0149,1.014259814
0.015,1.014357077
0.0151,1.014454353
0.0152,1.014551641
0.0153,1.014648942
0.0154,1.014746255
0.0155,1.01484358
0.0156,1.014940917
0.0157,1.015038267
0.0158,1.015135629
0.0159,1.015233004
0.016,1.015330391
0.0161,1.01542779
0.0162,1.015525202
0.0163,1.015622626
0.0164,1.015720063
0.0165,1.015817511
0.0166,1.015914973
0.0167,1.016012446
0.0168,1.016109932
0.0169,1.01620743
0.017,1.016304941
0.0171,1.016402464
0.0172,1.0165
0.0173,1.016597548
0.0174,1.016695108
0.0175,1.01679268
0.0176,1.016890265
0.0177,1.016987863
0.0178,1.017085473
0.0179,1.017183095
0.018,1.017280729
0.0181,1.017378376
0.0182,1.017476036
0.0183,1.017573708
0.0184,1.017671392
0.0185,1.017769088
0.0186,1.017866797
0.0187,1.017964519
0.0188,1.018062253
0.0189,1.018159999
0.019,1.018257757
0.0191,1.018355528
0.0192,1.018453312
0.0193,1.018551108
0.0194,1.018648916
0.0195,1.018746737
0.0196,1.01884457
0.0197,1.018942416
0.0198,1.019040274
0.0199,1.019138144
0.02,1.019236027
0.0201,1.019333922
0.0202,1.01943183
0.0203,1.01952975
0.0204,1.019627683
0.0205,1.019725628
0.0206,1.019823586
0.0207,1.019921555
0.0208,1.020019538
0.0209,1.020117533
0.021,1.02021554
0.0211,1.02031356
0.0212,1.020411592
0.0213,1.020509637
0.0214,1.020607694
0.0215,1.020705763
0.0216,1.020803845
0.0217,1.02090194
0.0218,1.021000047
0.0219,1.021098166
0.022,1.021196298
0.0221,1.021294442
0.0222,1.021392599
0.0223,1.021490769
0.0224,1.02158895
0.0225,1.021687145
0.0226,1.021785351
0.0227,1.02188357
0.0228,1.021981802
0.0229,1.022080046
0.023,1.022178303
0.0231,1.022276572
0.0232,1.022374854
0.0233,1.022473148
0.0234,1.022571454
0.0235,1.022669774
0.0236,1.022768105
0.0237,1.022866449
0.0238,1.022964806
0.0239,1.023063175
0.024,1.023161556
0.0241,1.023259951
0.0242,1.023358357
0.0243,1.023456776
0.0244,1.023555208
0.0245,1.023653652
0.0246,1.023752109
0.0247,1.023850578
0.0248,1.023949059
0.0249,1.024047554
0.025,1.02414606
0.0251,1.02424458
0.0252,1.024343111
0.0253,1.024441656
0.0254,1.024540212
0.0255,1.024638782
0.0256,1.024737364
0.0257,1.024835958
